text,label
the thing about living near campus during the summer is that it's a ghost town but now everyone is back and im #annoyed,fear
@geoffschwartz agreed but it had tessie by dropkicks playing outside of gameplay. #awful,fear
@DebraHorrocks @Fash_Rev have some shocking stats #fashionrevolution,fear
its #easy to be #unhappy 😐,fear
"@gaybookgeek Yes, that immediately made me fearful of the rest of the books in the list.",fear
"Seriously, why do people punish children for 'sass'? Wit should be rewarded, not discouraged!",fear
let's do an action for #AmaranthYatra Stand against this type of #shamless #activity give a one voice to against #terrorism #india,fear
@Josh_Loosemore_ You bottled it and deleted the picture😩 #scared 🙈🙈,fear
"@chuckwoolery I Feel sick reading this, when does it end? #dread #civil war? #sad",fear
"My main concern are the children and his wife thats if she is still stuck with him and if she is, then she's strong af. Jeez 😟",fear
@voguelayout fback ☹,fear
Easiest subversive way to #bully someone in the workplace or any relationship still sits at ignoring their questions or comments or answers,fear
One chair is having the munchies. Are Alpacas edible? #afraid #WhattheFAC #SalientFAC #Salient2017,fear
I've seen the innocence leave your eyes. I still mourn this death.,fear
"Idiot, @realDonaldTrump, says dumb stuff about his idiot son. #shocking #TheAppleDoesntFallFarFromTheTree",fear
I cannot see a rational way of bearing a grudge to him for that. I do not. Maybe because I do not live by Netflix and I do not care...,fear
When you watch @WSOP #MainEvent and play a small tourn. in your local 🇦🇹 cardroom. #limpedpot #familypot #horrible #polkish,fear
"faint glimpse of the circling stars. Presently, as I went on, still gaining velocity, the palpitation of night and day merged into one",fear
@kylegriffin1 @tkdmike you mean the 🍊🤡 didn't tweet the correction...? #shocking,fear
When coming up with banal text to add to things note that 'BE HAPPY' is a lot of god damn pressure!\n#depression #anxiety,fear
Too many of us are not living our #dreams because we are living our #fears.,fear
131: Lyttleton: Love can hope where reason would despair.,fear
Let me ask you a question:\n\nDid you REALLY just let #worry be your first response?\n\n#blink #breathe #startover #getchafaithup,fear
@crumbs_oh @tradasro @WingsScotland @theSNP @STVNews @Channel4News Since when was being 'fair to Scotland' a concern for the British state?,fear
I feel like it's taken me like 6 months to understand what net neutrality is but like...fucking capitalists I'm,fear
It's a #disappointing #frightening #sickening realization @BetsyDeVosED WANTS kids to #fail... #parents need to #pushback &amp; #standup #NOW 😢,fear
@JaapUnited Sule is going to be a terrific player. Wouldn't be surprised to see him get some game time this year.,fear
“Have no #fear of #perfection - you'll never reach it.” ― Salvador Dalí #Agile #designthinking,fear
Thousands of pickled certified ostrogoths ! #angry,fear
@dp_srk_rk It's going 3 only. He has berdych tomorrow. Nothing to worry. Easiest draw,fear
A joyless faith is not one for which Jesus died. #thegospel #joy #Jesus #happiness,fear
@Swamy39 #4 is brilliant to end terror,fear
@BlackPilledPete McCain is revolting,fear
Everything i tried on in the shop today was too small around bust area and next size up was too baggy everywhere else aahahha #nightmare,fear
@skottk @JesseAlderson I'm basically throwing the kitchen sink at this one.,fear
@nickjonas is coming for DePaul's welcome week and I'll be in Cali 🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄 #pissed,fear
@gmfb Ray Lewis in the middle of the raven defense again !! Oh lord !! #fear,fear
House sitting for MIL. Feeding baby @ 3.45 and cat starts scratching at door. Mummy now needs a nappy :S #terrified #NeverAgain #nope,fear
"@TheVintageYear growl like a dog, see if she lifts herself off and gives you space?",fear
But DAMN the sight of them getting scared af makes me feeel SOOO BAD! Which they should feel afraid cause if their mom don't come n it them,fear
@bradmillscan ... dump more -&gt; make the panic even bigger and make people sell at the bottom -&gt; buy low -&gt; pump.,fear
"IK to PMLN: 'Darling, I will haunt you in your nightmares, dressed like a dream.' BEST THING EVER. #GameOverNawaz",fear
"I'll have the first Question for Followers ready in a few. It's directed at all of you, so please don't be shy and respond when you can! 😀",fear
"Absolutely blown away by @BatTheMusical this evening 😍 Such incredible sets, slick choreography and holy moly what insaaane vocals! #awe",fear
I'm #afraid he might kill me if I'm not good!,fear
My new alarm is praying. I wake up in the morning feeling like @KeshaRose oh 😍 evolution,fear
@missmarilynx Hahaha @BigScottGibson almost fell off the sofa laughing at that point. The wee jump he did as if he was scared too 😭,fear
I'm so nervous I could puke + my body temp is rising ha ha ha ha ha,fear
Alien Newborn - Alien: Resurrection (Sideshow Collectibles) - This thing really was an abomination! #horror #aliens #figures,fear
Learning without thought is labor lost; thought without learning is perilous. #Confucius,fear
#scared #paranormal I am gonna read Adam Ellis story 😆😬,fear
"I think that Nuclear weapon and Cyber weapon are big threats, but I think that the bigger threat is Scalar weapon ...\n#scalar #threat",fear
2 more weeks! 😮😊 #painfree,fear
#Goals 'Too many of us are not living our dreams because we are living our #fears. ' --Les Brown #success,fear
What a tremendous initiative by @HitKPKD &amp; @ApolloHospitals #SuperHitDonor,fear
Thanks @o2sbe for your medic and security help with my daughter tonight ❤️shame she missed @TheVampsband,fear
Edge of my seat @GameOfThrones loved it #dragonsontheWall,fear
@StadiumCampnou why is your phone and booking system so poor,fear
"@JoeGibbsRacing who designed that scheme for the interstate car? and how did whoever approves it, approve it?? #yuck",fear
This Wednesday @ChandlerBMusic #kickstarter begins! Y'all be READY! #ChandlerBayMusic #ChandlerBayEP #tantrum,fear
Does every #GOP have an #obnoxious #TWANG? WTF? Watching #FOX is #shocking! More #hicks than I can stand!,fear
Haven't been on a holiday abroad in two years how depressing is that btw☹️,fear
is joy okay??? she looked really breathless on stage...,fear
Big surprise the OTHER woman shouting into her phone pulled the wrong coat and I'm a little afraid of it?,fear
i am revolting.,fear
Whitey's for dinner. Called ahead! #shake #burger #seasonedcurlyfries #havetoeatfast,fear
"||: I'll stay offline today. Most likely. And Theo, don't hesitate to @ me anytime",fear
Man having sinuses is some of the weakest shit 😡 my face and head still hurting smh,fear
Tip of the day: don't google filling a cavity if it's your first one ever. #terrified #firstcavity 😰,fear
@BretWeinstein @TuckerCarlson We need to get you out of there and relocated to somewhere that isn't afraid of sunshine.,fear
@suannelqr @CillizzaCNN No she incriminated herself with a multitude of felonies over her 2 1/2 decades of #terror on the US\n#MAGA\n#POTUS45,fear
"i want my better days to be here already bc i cant handle any more anger, heartache, n disappointment\ni srsly cant withstand being human lol",fear
"@AdamBaldwin He left a long time ago. In fact, the Repubican party left the Repubican party a long time ago. #shocking #nonotreally",fear
@F3Alpha #F3Roswell #Preblast\nI've been handed the keys to Roswell Area Park. See you in the gloom. Be ready to slip &amp; slide at 0530,fear
People look the other way rather than to stick to what is right and just. #sadthought #dismayed,fear
@alxcxrte You're not a baby boy and you're sulking. Au contrairé. [Chuckles as I shake my head],fear
@GunnerGale Miss Gale I'd really really appreciate a follow back!! I'm one of your biggest fans!,fear
"I'm so #awkward. When I have to have #nervous conversations, I get REALLY #loud. I don't get it. #sigh",fear
I make nebulizer look sexy #DarthVader #breathless #sexy #nebulizer #girl,fear
"@balbirpunj @sgurumurthy #Conversion is root cause of most acts of violence, wars &amp; #terrorism in history of human civilisation .. !!",fear
So what they do is act covertly and it turns out that they are aware of each other and fear punishment for wanting to destroy others.,fear
@savoy__truffle @stellacreasy That's horrid. So sorry that happened. But glad your MP is so engaged.,fear
"@_mayatp Looks it's daisy in her natural habitat, doing her natural face, with the natural annoying growl that turns into a terrible bark",fear
"You can be discouraged by failure or you can learn from it. -- Thomas J. Watson,#motivationalquote,#success",fear
"@PuddlesPityP Witnessed #totality, overcome with insane awe &amp; emotion. Son equated to witnessing your talent. #hegetsit #cry #eclipse2017",fear
"Quote of the day comes from Queen Cersei herself @IAMLenaHeadey 'Power hungry people are fearful, otherwise why wouldn't you just chill?' 👏",fear
Gm and have a #Tuesday!,fear
"ugh going to college tm, so nervous. #college #life #collegelife #newyearnewme",fear
@jennvalley14 There would be no hesitation in naming 50 other things I'd rather be doing rn,fear
Everyone loves #horror #monster #zombies #clown #scary #Dracula #frankenstein #DarkSouls #darkside #IT #Metal,fear
"You are MINE, my baby, my headache, my love, my smile, my frown, my wrong, my right, my pain, my happiness, my everything.",fear
"@Aircel Its been 6months i am behind this issue, i will nit allow you guys to bully me around like this",fear
Going to be a student nurse for 4 weeks eeeeppp #newexperience #scared #excitedmuch,fear
@lukeWHC09 Hahaaa! Was fuming with that 😞😂,fear
Again headache 😰,fear
Real Q abt #DonaldTrumpJr mtg not being asked- did they show him proof of #trumpdossier &amp; threaten to blackmail #resistance #Putinspuppet,fear
"@johntassparker Well, at the time, I think there was that concern. Now it is all bright and shiny with a price tag to match.",fear
@glovesandtricks Me too! His eyebrow?? Ffff will haunt me forever,fear
Here is the message Cnbc is sending they Don't care that Melissa Lee has a horrible smile or a that Joe Kernan needs braces,fear
"If you're nervous about tomorrow's #Origin game, just remember, if it's a decider next year it will again be the 'biggest game of all time'",fear
